time1,width,height,,frame_id,filename,angle_convert,angle_smooth,angle_smooth_convert,brake_input,gear_state,gear_cmd,throttle_input,ay,curv1,smooth_convert,angle_smooth,angle_conve,angle_org
,,,,,img_file/61730.jpg,0.515681597,,,,,,,,0.515432744,0.393009575,22.52921132,0.515681597,29.5471
,,,,,img_file/61740.jpg,0.610850333,,,,,,,,0.610555556,0.411771746,23.60474977,0.610850333,35
,,,,,img_file/61750.jpg,0.618428368,,,,,,,,0.618129933,0.429885015,24.64309006,0.618428368,35.4342
,,,,,img_file/61760.jpg,0.381757024,,,,,,,,0.3815728,0.42300451,24.24866617,0.381757024,21.8736
,,,,,img_file/61770.jpg,0.244340133,,,,,,,,0.244222222,0.406543163,23.30502208,0.244340133,14
,,,,,img_file/61780.jpg,0.244340133,,,,,,,,0.244222222,0.391108443,22.42022923,0.244340133,14
,,,,,img_file/61790.jpg,0.244340133,,,,,,,,0.244222222,0.376668358,21.59245366,0.244340133,14
,,,,,img_file/61800.jpg,0.244340133,,,,,,,,0.244222222,0.363190882,20.81985949,0.244340133,14
,,,,,img_file/61810.jpg,0.255543128,,,,,,,,0.255419811,0.351444147,20.14647977,0.255543128,14.6419
,,,,,img_file/61820.jpg,0.164653835,,,,,,,,0.164574378,0.334490034,19.17458793,0.164653835,9.4342
,,,,,img_file/61830.jpg,-0.017452867,,,,,,,,-0.017444444,0.308634297,17.69241193,-0.017452867,-1
,,,,,img_file/61840.jpg,-0.034905733,,,,,,,,-0.034888889,0.28319219,16.23394718,-0.034905733,-2
,,,,,img_file/61850.jpg,-0.034905733,,,,,,,,-0.034888889,0.259022322,14.84841338,-0.034905733,-2
,,,,,img_file/61860.jpg,-0.034905733,,,,,,,,-0.034888889,0.236092898,13.5339878,-0.034905733,-2
,,,,,img_file/61870.jpg,-0.034905733,,,,,,,,-0.034888889,0.2143721,12.28884651,-0.034905733,-2
,,,,,img_file/61880.jpg,-0.034905733,,,,,,,,-0.034888889,0.193828089,11.11116432,-0.034905733,-2
,,,,,img_file/61890.jpg,-0.034905733,,,,,,,,-0.034888889,0.174429001,9.999114688,-0.034905733,-2
,,,,,img_file/61900.jpg,-0.1047172,,,,,,,,-0.104666667,0.152276754,8.729240692,-0.1047172,-6
,,,,,img_file/61910.jpg,-0.279245867,,,,,,,,-0.279111111,0.122662942,7.03163359,-0.279245867,-16
,,,,,img_file/61920.jpg,-0.507944741,,,,,,,,-0.507699622,0.084529209,4.845623432,-0.507944741,-29.1038
,,,,,img_file/61930.jpg,-0.558491733,,,,,,,,-0.558222222,0.045897456,2.631064364,-0.558491733,-32
,,,,,img_file/61940.jpg,-0.593397467,,,,,,,,-0.593111111,0.007415823,0.425110861,-0.593397467,-34
,,,,,img_file/61950.jpg,-0.673221643,,,,,,,,-0.672896767,-0.032706683,-1.874905396,-0.673221643,-38.5737
,,,,,img_file/61960.jpg,-0.802831867,,,,,,,,-0.802444444,-0.076272337,-4.372299576,-0.802831867,-46
,,,,,img_file/61970.jpg,-0.917343615,,,,,,,,-0.916900933,-0.122473384,-7.020767231,-0.917343615,-52.5612
,,,,,img_file/61980.jpg,-0.9424548,,,,,,,,-0.942,-0.167897981,-9.624725035,-0.9424548,-54
,,,,,img_file/61990.jpg,-0.914352194,,,,,,,,-0.913910956,-0.210563788,-12.07053562,-0.914352194,-52.3898
,,,,,img_file/62000.jpg,-0.8900962,,,,,,,,-0.889666667,-0.250638717,-14.36782452,-0.8900962,-51
,,,,,img_file/62010.jpg,-0.872643333,,,,,,,,-0.872222222,-0.288417564,-16.53349091,-0.872643333,-50
,,,,,img_file/62020.jpg,-0.775593178,,,,,,,,-0.7752189,-0.320515976,-18.37352728,-0.775593178,-44.4393
,,,,,img_file/62030.jpg,-0.634905619,,,,,,,,-0.634599233,-0.344482896,-19.74742718,-0.634905619,-36.3783
,,,,,img_file/62040.jpg,-0.593397467,,,,,,,,-0.593111111,-0.364992125,-20.92311542,-0.593397467,-34
,,,,,img_file/62050.jpg,-0.637333313,,,,,,,,-0.637025756,-0.386769094,-22.17147673,-0.637333313,-36.5174
,,,,,img_file/62060.jpg,-0.709560257,,,,,,,,-0.709217844,-0.411159714,-23.56966514,-0.709560257,-40.6558
,,,,,img_file/62070.jpg,-0.7330204,,,,,,,,-0.732666667,-0.435502818,-24.96512971,-0.7330204,-42
,,,,,img_file/62080.jpg,-0.601893522,,,,,,,,-0.601603067,-0.451176195,-25.86360351,-0.601893522,-34.4868
,,,,,img_file/62090.jpg,-0.523586,,,,,,,,-0.523333333,-0.460166379,-26.37896438,-0.523586,-30
,,,,,img_file/62100.jpg,-0.523586,,,,,,,,-0.523333333,-0.468393395,-26.85057676,-0.523586,-30
,,,,,img_file/62110.jpg,-0.506133133,,,,,,,,-0.505888889,-0.474204183,-27.18367931,-0.506133133,-29
,,,,,img_file/62120.jpg,-0.506133133,,,,,,,,-0.505888889,-0.479397947,-27.48141096,-0.506133133,-29
,,,,,img_file/62130.jpg,-0.523586,,,,,,,,-0.523333333,-0.485856353,-27.85163806,-0.523586,-30
,,,,,img_file/62140.jpg,-0.523586,,,,,,,,-0.523333333,-0.491665229,-28.18463095,-0.523586,-30
,,,,,img_file/62150.jpg,-0.523586,,,,,,,,-0.523333333,-0.496857178,-28.4822586,-0.523586,-30
,,,,,img_file/62160.jpg,-0.523586,,,,,,,,-0.523333333,-0.501464893,-28.74639516,-0.523586,-30
,,,,,img_file/62170.jpg,-0.523586,,,,,,,,-0.523333333,-0.50552117,-28.97892058,-0.523586,-30
,,,,,img_file/62180.jpg,-0.523586,,,,,,,,-0.523333333,-0.509058918,-29.18172139,-0.523586,-30
,,,,,img_file/62190.jpg,-0.523586,,,,,,,,-0.523333333,-0.512111176,-29.3566916,-0.523586,-30
,,,,,img_file/62200.jpg,-0.506133133,,,,,,,,-0.505888889,-0.510356424,-29.25610073,-0.506133133,-29
,,,,,img_file/62210.jpg,-0.506133133,,,,,,,,-0.505888889,-0.508949423,-29.17544463,-0.506133133,-29
,,,,,img_file/62220.jpg,-0.506133133,,,,,,,,-0.505888889,-0.507856019,-29.11276544,-0.506133133,-29
,,,,,img_file/62230.jpg,-0.488680267,,,,,,,,-0.488444444,-0.504109544,-28.89799933,-0.488680267,-28
,,,,,img_file/62240.jpg,-0.4712274,,,,,,,,-0.471,-0.498761218,-28.59140742,-0.4712274,-27
,,,,,img_file/62250.jpg,-0.401415933,,,,,,,,-0.401222222,-0.487770285,-27.96135393,-0.401415933,-23
,,,,,img_file/62260.jpg,-0.286527203,,,,,,,,-0.286388933,-0.46994943,-26.93977623,-0.286527203,-16.4172
,,,,,img_file/62270.jpg,-0.27205005,,,,,,,,-0.271918767,-0.452326802,-25.92956189,-0.27205005,-15.5877
,,,,,img_file/62280.jpg,-0.279245867,,,,,,,,-0.279111111,-0.436208949,-25.00560852,-0.279245867,-16
,,,,,img_file/62290.jpg,-0.279245867,,,,,,,,-0.279111111,-0.421107132,-24.13989931,-0.279245867,-16
,,,,,img_file/62300.jpg,-0.279245867,,,,,,,,-0.279111111,-0.40698935,-23.33059967,-0.279245867,-16
,,,,,img_file/62310.jpg,-0.279245867,,,,,,,,-0.279111111,-0.393823563,-22.57587305,-0.279245867,-16
,,,,,img_file/62320.jpg,-0.279245867,,,,,,,,-0.279111111,-0.3815777,-21.87388087,-0.279245867,-16
,,,,,img_file/62330.jpg,-0.279245867,,,,,,,,-0.279111111,-0.370219647,-21.22278228,-0.279245867,-16
,,,,,img_file/62340.jpg,-0.279245867,,,,,,,,-0.279111111,-0.35971725,-20.62073406,-0.279245867,-16
,,,,,img_file/62350.jpg,-0.279245867,,,,,,,,-0.279111111,-0.35003831,-20.06589038,-0.279245867,-16
,,,,,img_file/62360.jpg,-0.279245867,,,,,,,,-0.279111111,-0.341150579,-19.5564026,-0.279245867,-16
,,,,,img_file/62370.jpg,-0.279245867,,,,,,,,-0.279111111,-0.333021754,-19.09041903,-0.279245867,-16
,,,,,img_file/62380.jpg,-0.279245867,,,,,,,,-0.279111111,-0.325619476,-18.66608463,-0.279245867,-16
,,,,,img_file/62390.jpg,-0.261793,,,,,,,,-0.261666667,-0.317324367,-18.19056879,-0.261793,-15
,,,,,img_file/62400.jpg,-0.261793,,,,,,,,-0.261666667,-0.309763019,-17.75711573,-0.261793,-15
,,,,,img_file/62410.jpg,-0.2094344,,,,,,,,-0.209333333,-0.298555991,-17.11467465,-0.2094344,-12
,,,,,img_file/62420.jpg,-0.174528667,,,,,,,,-0.174444444,-0.285650026,-16.37484223,-0.174528667,-10
,,,,,img_file/62430.jpg,-0.139622933,,,,,,,,-0.139555556,-0.271261878,-15.55004394,-0.139622933,-8
,,,,,img_file/62440.jpg,-0.1047172,,,,,,,,-0.104666667,-0.25555738,-14.64978611,-0.1047172,-6
,,,,,img_file/62450.jpg,-0.0523586,,,,,,,,-0.052333333,-0.237627979,-13.62198607,-0.0523586,-3
,,,,,img_file/62460.jpg,-0.0523586,,,,,,,,-0.052333333,-0.220769271,-12.65556331,-0.0523586,-3
,,,,,img_file/62470.jpg,-0.0523586,,,,,,,,-0.052333333,-0.204949305,-11.74868627,-0.0523586,-3
,,,,,img_file/62480.jpg,-0.0523586,,,,,,,,-0.052333333,-0.1901361,-10.89952165,-0.0523586,-3
,,,,,img_file/62490.jpg,-0.034905733,,,,,,,,-0.034888889,-0.175153118,-10.04062462,-0.034905733,-2
,,,,,img_file/62500.jpg,-0.094500292,,,,,,,,-0.094454689,-0.165466792,-9.485357499,-0.094500292,-5.4146
,,,,,img_file/62510.jpg,-0.087264333,,,,,,,,-0.087222222,-0.155977834,-8.941404505,-0.087264333,-5
,,,,,img_file/62520.jpg,-0.1047172,,,,,,,,-0.104666667,-0.14881546,-8.530822576,-0.1047172,-6
,,,,,img_file/62530.jpg,-0.1047172,,,,,,,,-0.104666667,-0.142336158,-8.159397579,-0.1047172,-6
,,,,,img_file/62540.jpg,-0.122170067,,,,,,,,-0.122111111,-0.138485732,-7.938672547,-0.122170067,-7
,,,,,img_file/62550.jpg,-0.122170067,,,,,,,,-0.122111111,-0.135140986,-7.746935483,-0.122170067,-7
,,,,,img_file/62560.jpg,-0.122170067,,,,,,,,-0.122111111,-0.132268822,-7.582289152,-0.122170067,-7
,,,,,img_file/62570.jpg,-0.122170067,,,,,,,,-0.122111111,-0.129835985,-7.442827182,-0.122170067,-7
,,,,,img_file/62580.jpg,-0.122170067,,,,,,,,-0.122111111,-0.127809034,-7.32663252,-0.122170067,-7
,,,,,img_file/62590.jpg,-0.122170067,,,,,,,,-0.122111111,-0.126154305,-7.231775471,-0.122170067,-7
,,,,,img_file/62600.jpg,-0.122170067,,,,,,,,-0.122111111,-0.124837872,-7.156311154,-0.122170067,-7
,,,,,img_file/62610.jpg,-0.1047172,,,,,,,,-0.104666667,-0.120994283,-6.935978024,-0.1047172,-6
,,,,,img_file/62620.jpg,-0.1047172,,,,,,,,-0.104666667,-0.117655941,-6.744608065,-0.1047172,-6
,,,,,img_file/62630.jpg,-0.1047172,,,,,,,,-0.104666667,-0.114789746,-6.580303932,-0.1047172,-6
,,,,,img_file/62640.jpg,-0.114361654,,,,,,,,-0.114306467,-0.114470312,-6.561992418,-0.114361654,-6.5526
,,,,,img_file/62650.jpg,-0.1047172,,,,,,,,-0.104666667,-0.112094343,-6.425790371,-0.1047172,-6
,,,,,img_file/62660.jpg,-0.112888632,,,,,,,,-0.112834156,-0.112518634,-6.450112765,-0.112888632,-6.4682
,,,,,img_file/62670.jpg,-0.1047172,,,,,,,,-0.104666667,-0.110469511,-6.332647116,-0.1047172,-6
,,,,,img_file/62680.jpg,-0.114920146,,,,,,,,-0.114864689,-0.111861278,-6.412429967,-0.114920146,-6.5846
,,,,,img_file/62690.jpg,-0.1047172,,,,,,,,-0.104666667,-0.10992818,-6.301615412,-0.1047172,-6
,,,,,img_file/62700.jpg,-0.1047172,,,,,,,,-0.104666667,-0.10835906,-6.211665858,-0.1047172,-6
,,,,,img_file/62710.jpg,-0.113185331,,,,,,,,-0.113130711,-0.109829209,-6.295941944,-0.113185331,-6.4852
,,,,,img_file/62720.jpg,-0.114626938,,,,,,,,-0.114571622,-0.111293347,-6.379873408,-0.114626938,-6.5678
,,,,,img_file/62730.jpg,-0.1047172,,,,,,,,-0.104666667,-0.109463367,-6.274970082,-0.1047172,-6
,,,,,img_file/62740.jpg,-0.122170067,,,,,,,,-0.122111111,-0.112279098,-6.436381387,-0.122170067,-7
,,,,,img_file/62750.jpg,-0.114014342,,,,,,,,-0.113959322,-0.113012193,-6.478405976,-0.114014342,-6.5327
,,,,,img_file/62760.jpg,-0.122170067,,,,,,,,-0.122111111,-0.115272889,-6.608000027,-0.122170067,-7
,,,,,img_file/62770.jpg,-0.122170067,,,,,,,,-0.122111111,-0.11714161,-6.715124169,-0.122170067,-7
,,,,,img_file/62780.jpg,-0.122170067,,,,,,,,-0.122111111,-0.118652123,-6.801714034,-0.122170067,-7
,,,,,img_file/62790.jpg,-0.110963581,,,,,,,,-0.110910033,-0.116622161,-6.685346808,-0.110963581,-6.3579
,,,,,img_file/62800.jpg,-0.1047172,,,,,,,,-0.104666667,-0.113910134,-6.529880271,-0.1047172,-6
,,,,,img_file/62810.jpg,-0.122170067,,,,,,,,-0.122111111,-0.116019536,-6.650801433,-0.122170067,-7
,,,,,img_file/62820.jpg,-0.1047172,,,,,,,,-0.104666667,-0.113399426,-6.500604063,-0.1047172,-6
,,,,,img_file/62830.jpg,-0.1047172,,,,,,,,-0.104666667,-0.111199794,-6.374510502,-0.1047172,-6
,,,,,img_file/62840.jpg,-0.112162593,,,,,,,,-0.112108467,-0.111686411,-6.402405743,-0.112162593,-6.4266
,,,,,img_file/62850.jpg,-0.122170067,,,,,,,,-0.122111111,-0.114161694,-6.54430091,-0.122170067,-7
,,,,,img_file/62860.jpg,-0.1047172,,,,,,,,-0.104666667,-0.111835854,-6.4109725,-0.1047172,-6
,,,,,img_file/62870.jpg,-0.087264333,,,,,,,,-0.087222222,-0.107446848,-6.159373431,-0.087264333,-5
,,,,,img_file/62880.jpg,-0.087264333,,,,,,,,-0.087222222,-0.103596476,-5.938651464,-0.087264333,-5
,,,,,img_file/62890.jpg,-0.087264333,,,,,,,,-0.087222222,-0.100251779,-5.746917271,-0.087264333,-5
,,,,,img_file/62900.jpg,-0.087264333,,,,,,,,-0.087222222,-0.097379662,-5.582273617,-0.087264333,-5
,,,,,img_file/62910.jpg,-0.094198357,,,,,,,,-0.0941529,-0.096247017,-5.517344944,-0.094198357,-5.3973
,,,,,img_file/62920.jpg,-0.069811467,,,,,,,,-0.069777778,-0.091640104,-5.253254385,-0.069811467,-4
,,,,,img_file/62930.jpg,-0.0523586,,,,,,,,-0.052333333,-0.085643658,-4.90950905,-0.0523586,-3
,,,,,img_file/62940.jpg,-0.0523586,,,,,,,,-0.052333333,-0.080273732,-4.601678908,-0.0523586,-3
,,,,,img_file/62950.jpg,-0.0523586,,,,,,,,-0.052333333,-0.075497661,-4.327891397,-0.0523586,-3
,,,,,img_file/62960.jpg,-0.0523586,,,,,,,,-0.052333333,-0.071282681,-4.086268344,-0.0523586,-3
,,,,,img_file/62970.jpg,-0.0523586,,,,,,,,-0.052333333,-0.067595918,-3.874925242,-0.0523586,-3
,,,,,img_file/62980.jpg,-0.0523586,,,,,,,,-0.052333333,-0.064404372,-3.691970378,-0.0523586,-3
,,,,,img_file/62990.jpg,-0.0523586,,,,,,,,-0.052333333,-0.061674899,-3.535503771,-0.0523586,-3
,,,,,img_file/63000.jpg,-0.0523586,,,,,,,,-0.052333333,-0.059374188,-3.403615852,-0.0523586,-3
,,,,,img_file/63010.jpg,-0.0523586,,,,,,,,-0.052333333,-0.05746873,-3.2943858,-0.0523586,-3
,,,,,img_file/63020.jpg,-0.0523586,,,,,,,,-0.052333333,-0.055924785,-3.205879422,-0.0523586,-3
,,,,,img_file/63030.jpg,-0.0523586,,,,,,,,-0.052333333,-0.054708331,-3.136146378,-0.0523586,-3
,,,,,img_file/63040.jpg,-0.0523586,,,,,,,,-0.052333333,-0.053784999,-3.083216521,-0.0523586,-3
,,,,,img_file/63050.jpg,-0.0523586,,,,,,,,-0.052333333,-0.053119991,-3.045095046,-0.0523586,-3
,,,,,img_file/63060.jpg,-0.0523586,,,,,,,,-0.052333333,-0.052677974,-3.019756449,-0.0523586,-3
,,,,,img_file/63070.jpg,-0.087264333,,,,,,,,-0.087222222,-0.058179707,-3.335142442,-0.087264333,-5
,,,,,img_file/63080.jpg,-0.122170067,,,,,,,,-0.122111111,-0.066472966,-3.810552168,-0.122170067,-7
,,,,,img_file/63090.jpg,-0.122170067,,,,,,,,-0.122111111,-0.074032542,-4.243903694,-0.122170067,-7
,,,,,img_file/63100.jpg,-0.122170067,,,,,,,,-0.122111111,-0.080890846,-4.637054879,-0.122170067,-7
,,,,,img_file/63110.jpg,-0.122170067,,,,,,,,-0.122111111,-0.087080356,-4.991867521,-0.122170067,-7
,,,,,img_file/63120.jpg,-0.122170067,,,,,,,,-0.122111111,-0.092633625,-5.310207783,-0.122170067,-7
,,,,,img_file/63130.jpg,-0.122170067,,,,,,,,-0.122111111,-0.097583292,-5.593946673,-0.122170067,-7
,,,,,img_file/63140.jpg,-0.122170067,,,,,,,,-0.122111111,-0.101962091,-5.844960623,-0.122170067,-7
,,,,,img_file/63150.jpg,-0.139622933,,,,,,,,-0.139555556,-0.107782997,-6.178643152,-0.139622933,-8
,,,,,img_file/63160.jpg,-0.139622933,,,,,,,,-0.139555556,-0.112986357,-6.476924908,-0.139622933,-8
,,,,,img_file/63170.jpg,-0.139622933,,,,,,,,-0.139555556,-0.117604861,-6.74167993,-0.139622933,-8
,,,,,img_file/63180.jpg,-0.131320605,,,,,,,,-0.131257233,-0.120567789,-6.911529317,-0.131320605,-7.5243
,,,,,img_file/63190.jpg,-0.122170067,,,,,,,,-0.122111111,-0.121260502,-6.951238984,-0.122170067,-7
,,,,,img_file/63200.jpg,-0.132252588,,,,,,,,-0.132188767,-0.123814869,-7.097667624,-0.132252588,-7.5777
,,,,,img_file/63210.jpg,-0.122170067,,,,,,,,-0.122111111,-0.123074944,-7.055251556,-0.122170067,-7
,,,,,img_file/63220.jpg,-0.122170067,,,,,,,,-0.122111111,-0.122568828,-7.026238531,-0.122170067,-7
,,,,,img_file/63230.jpg,-0.122170067,,,,,,,,-0.122111111,-0.12226076,-7.008578573,-0.122170067,-7
,,,,,img_file/63240.jpg,-0.111602356,,,,,,,,-0.1115485,-0.119740164,-6.864085856,-0.111602356,-6.3945
,,,,,img_file/63250.jpg,-0.087264333,,,,,,,,-0.087222222,-0.114455739,-6.561157029,-0.087264333,-5
,,,,,img_file/63260.jpg,-0.087264333,,,,,,,,-0.087222222,-0.109760567,-6.292007026,-0.087264333,-5
,,,,,img_file/63270.jpg,-0.087264333,,,,,,,,-0.087222222,-0.105621869,-6.054756831,-0.087264333,-5
,,,,,img_file/63280.jpg,-0.1047172,,,,,,,,-0.104666667,-0.105118779,-6.025917255,-0.1047172,-6
,,,,,img_file/63290.jpg,-0.087264333,,,,,,,,-0.087222222,-0.101569866,-5.822476378,-0.087264333,-5
,,,,,img_file/63300.jpg,-0.069811467,,,,,,,,-0.069777778,-0.096364374,-5.524072405,-0.069811467,-4
,,,,,img_file/63310.jpg,-0.069811467,,,,,,,,-0.069777778,-0.091743854,-5.259201822,-0.069811467,-4
,,,,,img_file/63320.jpg,-0.069811467,,,,,,,,-0.069777778,-0.087675513,-5.025984811,-0.069811467,-4
,,,,,img_file/63330.jpg,-0.069811467,,,,,,,,-0.069777778,-0.084126444,-4.822535003,-0.069811467,-4
,,,,,img_file/63340.jpg,-0.069811467,,,,,,,,-0.069777778,-0.08106361,-4.646958557,-0.069811467,-4
,,,,,img_file/63350.jpg,-0.069811467,,,,,,,,-0.069777778,-0.078453825,-4.497353031,-0.069811467,-4
,,,,,img_file/63360.jpg,-0.069811467,,,,,,,,-0.069777778,-0.076263727,-4.371805982,-0.069811467,-4
,,,,,img_file/63370.jpg,-0.069811467,,,,,,,,-0.069777778,-0.074459748,-4.268393194,-0.069811467,-4
,,,,,img_file/63380.jpg,-0.069811467,,,,,,,,-0.069777778,-0.073008077,-4.185176398,-0.069811467,-4
,,,,,img_file/63390.jpg,-0.069811467,,,,,,,,-0.069777778,-0.071874605,-4.120200281,-0.069811467,-4
,,,,,img_file/63400.jpg,-0.08048564,,,,,,,,-0.0804468,-0.074047191,-4.244743456,-0.08048564,-4.6116
,,,,,img_file/63410.jpg,-0.122170067,,,,,,,,-0.122111111,-0.080904102,-4.637814776,-0.122170067,-7
,,,,,img_file/63420.jpg,-0.122170067,,,,,,,,-0.122111111,-0.087092285,-4.992551345,-0.122170067,-7
,,,,,img_file/63430.jpg,-0.122170067,,,,,,,,-0.122111111,-0.092644293,-5.310819334,-0.122170067,-7
,,,,,img_file/63440.jpg,-0.139622933,,,,,,,,-0.139555556,-0.099391134,-5.697580905,-0.139622933,-8
,,,,,img_file/63450.jpg,-0.139622933,,,,,,,,-0.139555556,-0.105474492,-6.046308446,-0.139622933,-8
,,,,,img_file/63460.jpg,-0.1570758,,,,,,,,-0.157,-0.112656798,-6.45803299,-0.1570758,-9
,,,,,img_file/63470.jpg,-0.1570758,,,,,,,,-0.157,-0.119155108,-6.830547564,-0.1570758,-9
,,,,,img_file/63480.jpg,-0.1570758,,,,,,,,-0.157,-0.125001939,-7.165716235,-0.1570758,-9
,,,,,img_file/63490.jpg,-0.174528667,,,,,,,,-0.174444444,-0.131989346,-7.566268214,-0.174528667,-10
,,,,,img_file/63500.jpg,-0.174528667,,,,,,,,-0.174444444,-0.138301858,-7.928132013,-0.174528667,-10
,,,,,img_file/63510.jpg,-0.174528667,,,,,,,,-0.174444444,-0.143972017,-8.253172941,-0.174528667,-10
,,,,,img_file/63520.jpg,-0.174528667,,,,,,,,-0.174444444,-0.149032443,-8.543261056,-0.174528667,-10
,,,,,img_file/63530.jpg,-0.174528667,,,,,,,,-0.174444444,-0.153515851,-8.800271724,-0.174528667,-10
,,,,,img_file/63540.jpg,-0.174528667,,,,,,,,-0.174444444,-0.157455061,-9.026086276,-0.174528667,-10
,,,,,img_file/63550.jpg,-0.174528667,,,,,,,,-0.174444444,-0.160883008,-9.222592806,-0.174528667,-10
,,,,,img_file/63560.jpg,-0.174528667,,,,,,,,-0.174444444,-0.163832764,-9.391687131,-0.174528667,-10
,,,,,img_file/63570.jpg,-0.174528667,,,,,,,,-0.174444444,-0.166337557,-9.53527398,-0.174528667,-10
,,,,,img_file/63580.jpg,-0.174528667,,,,,,,,-0.174444444,-0.168430795,-9.655268475,-0.174528667,-10
,,,,,img_file/63590.jpg,-0.174528667,,,,,,,,-0.174444444,-0.170146099,-9.753598012,-0.174528667,-10
,,,,,img_file/63600.jpg,-0.174528667,,,,,,,,-0.174444444,-0.171517349,-9.832204694,-0.174528667,-10
,,,,,img_file/63610.jpg,-0.174528667,,,,,,,,-0.174444444,-0.172578735,-9.893048523,-0.174528667,-10
,,,,,img_file/63620.jpg,-0.1570758,,,,,,,,-0.157,-0.169343267,-9.707575806,-0.1570758,-9
,,,,,img_file/63630.jpg,-0.1570758,,,,,,,,-0.157,-0.16657291,-9.548765514,-0.1570758,-9
,,,,,img_file/63640.jpg,-0.139622933,,,,,,,,-0.139555556,-0.161902615,-9.281041635,-0.139622933,-8
,,,,,img_file/63650.jpg,-0.1570758,,,,,,,,-0.157,-0.160405687,-9.195230475,-0.1570758,-9
,,,,,img_file/63660.jpg,-0.095912229,,,,,,,,-0.095865944,-0.152059902,-8.716809674,-0.095912229,-5.4955
,,,,,img_file/63670.jpg,-0.087264333,,,,,,,,-0.087222222,-0.143688452,-8.236917637,-0.087264333,-5
,,,,,img_file/63680.jpg,-0.069811467,,,,,,,,-0.069777778,-0.134553201,-7.713240825,-0.069811467,-4
,,,,,img_file/63690.jpg,-0.0523586,,,,,,,,-0.052333333,-0.124745507,-7.151016348,-0.0523586,-3
,,,,,img_file/63700.jpg,-0.0523586,,,,,,,,-0.052333333,-0.115734152,-6.634441855,-0.0523586,-3
,,,,,img_file/63710.jpg,-0.0523586,,,,,,,,-0.052333333,-0.107486843,-6.161666155,-0.0523586,-3
,,,,,img_file/63720.jpg,-0.0523586,,,,,,,,-0.052333333,-0.099971229,-5.730834768,-0.0523586,-3
,,,,,img_file/63730.jpg,-0.0523586,,,,,,,,-0.052333333,-0.093154896,-5.340089604,-0.0523586,-3
,,,,,img_file/63740.jpg,-0.0523586,,,,,,,,-0.052333333,-0.087005364,-4.987568609,-0.0523586,-3
,,,,,img_file/63750.jpg,-0.041832776,,,,,,,,-0.041812589,-0.080424316,-4.61031109,-0.041832776,-2.3969
,,,,,img_file/63760.jpg,-0.034905733,,,,,,,,-0.034888889,-0.073810045,-4.231149059,-0.034905733,-2
,,,,,img_file/63770.jpg,-0.044080705,,,,,,,,-0.044059433,-0.06882985,-3.945660201,-0.044080705,-2.5257
,,,,,img_file/63780.jpg,-0.034905733,,,,,,,,-0.034888889,-0.06339236,-3.633956954,-0.034905733,-2
,,,,,img_file/63790.jpg,-0.034905733,,,,,,,,-0.034888889,-0.058552336,-3.356503329,-0.034905733,-2
,,,,,img_file/63800.jpg,-0.034905733,,,,,,,,-0.034888889,-0.054277025,-3.111421806,-0.034905733,-2
,,,,,img_file/63810.jpg,-0.041860701,,,,,,,,-0.0418405,-0.051492731,-2.951812603,-0.041860701,-2.3985
,,,,,img_file/63820.jpg,-0.0523586,,,,,,,,-0.052333333,-0.051954732,-2.978296729,-0.0523586,-3
,,,,,img_file/63830.jpg,-0.034905733,,,,,,,,-0.034888889,-0.048516508,-2.781201068,-0.034905733,-2
,,,,,img_file/63840.jpg,-0.132547541,,,,,,,,-0.132483578,-0.058462658,-3.351362584,-0.132547541,-7.5946
,,,,,img_file/63850.jpg,-0.139622933,,,,,,,,-0.139555556,-0.068180525,-3.908437724,-0.139622933,-8
,,,,,img_file/63860.jpg,-0.130638198,,,,,,,,-0.130575156,-0.076340344,-4.376198046,-0.130638198,-7.4852
,,,,,img_file/63870.jpg,-0.131620794,,,,,,,,-0.131557278,-0.083861719,-4.807359664,-0.131620794,-7.5415
,,,,,img_file/63880.jpg,-0.122170067,,,,,,,,-0.122111111,-0.089750138,-5.144912371,-0.122170067,-7
,,,,,img_file/63890.jpg,-0.139622933,,,,,,,,-0.139555556,-0.096771695,-5.547422015,-0.139622933,-8
,,,,,img_file/63900.jpg,-0.147918281,,,,,,,,-0.1478469,-0.103912094,-5.956744226,-0.147918281,-8.4753
,,,,,img_file/63910.jpg,-0.1570758,,,,,,,,-0.157,-0.111238867,-6.376750359,-0.1570758,-9
,,,,,img_file/63920.jpg,-0.1570758,,,,,,,,-0.157,-0.117874977,-6.757164288,-0.1570758,-9
,,,,,img_file/63930.jpg,-0.1570758,,,,,,,,-0.157,-0.123852925,-7.09984919,-0.1570758,-9
,,,,,img_file/63940.jpg,-0.1570758,,,,,,,,-0.157,-0.129205291,-7.406672754,-0.1570758,-9
,,,,,img_file/63950.jpg,-0.1570758,,,,,,,,-0.157,-0.133964745,-7.679507692,-0.1570758,-9
,,,,,img_file/63960.jpg,-0.1570758,,,,,,,,-0.157,-0.138164053,-7.920232351,-0.1570758,-9
,,,,,img_file/63970.jpg,-0.1570758,,,,,,,,-0.157,-0.141836093,-8.130731432,-0.1570758,-9
,,,,,img_file/63980.jpg,-0.1570758,,,,,,,,-0.157,-0.145013868,-8.312896869,-0.1570758,-9
,,,,,img_file/63990.jpg,-0.1570758,,,,,,,,-0.157,-0.147730526,-8.4686289,-0.1570758,-9
,,,,,img_file/64000.jpg,-0.1570758,,,,,,,,-0.157,-0.150019386,-8.599837393,-0.1570758,-9
