index,timestamp,width,height,frame_id,center,steering,throttle,brake,speed,long,alt,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,az,Anamoly
,,,,,IMG/center_2016_12_01_13_43_39_794.jpg,0.0904655,0.9855326,0,30.18703,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_39_894.jpg,-0.374759104,0.9855326,0,30.1859,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_39_994.jpg,0,0.9855326,0,30.18652,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_40_097.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_40_197.jpg,0,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_40_299.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_40_400.jpg,0,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_40_501.jpg,0,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_40_601.jpg,0,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_40_702.jpg,-0.390633432,0.9855326,0,30.18662,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_40_804.jpg,0,0.9855326,0,30.18667,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_40_905.jpg,0,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_41_006.jpg,0,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_41_106.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_41_208.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_41_310.jpg,0.1287396,0.9855326,0,30.18226,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_41_411.jpg,-0.227734145,0.9855326,0,30.18052,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_41_512.jpg,0.619219531,0.9855326,0,30.18389,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_41_613.jpg,0.90210663,0.9855326,0,30.18617,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_41_713.jpg,0.01391724,0.9855326,0,30.18631,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_41_816.jpg,-0.85321343,0.9855326,0,30.18672,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_41_916.jpg,0.1670138,0.9855326,0,30.18157,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_42_018.jpg,1.040022935,0.9855326,0,30.18078,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_42_119.jpg,0.3105417,0.9855326,0,30.17534,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_42_220.jpg,0.3488158,0.9855326,0,30.17714,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_42_320.jpg,-0.300787909,0.9855326,0,30.18123,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_42_421.jpg,-0.164467878,0.9855326,0,30.18354,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_42_521.jpg,-0.831521214,0.9855326,0,30.18701,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_42_622.jpg,-0.623413991,0.9855326,0,30.18556,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_42_722.jpg,0,0.9855326,0,30.18612,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_42_823.jpg,-0.477659849,0.9855326,0,30.18662,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_42_925.jpg,0,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_43_027.jpg,-0.399747626,0.9855326,0,30.18661,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_43_128.jpg,0.38709,0.9855326,0,30.15143,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_43_228.jpg,0.4636382,0.9855326,0,30.15918,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_43_328.jpg,0.4636382,0.9855326,0,30.17224,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_43_430.jpg,0.4636382,0.9855326,0,30.17769,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_43_532.jpg,0.4636382,0.9855326,0,30.181,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_43_634.jpg,0.4636382,0.9855326,0,30.18123,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_43_736.jpg,0.913626236,0.9855326,0,30.18734,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_43_837.jpg,0,0.9855326,0,30.17835,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_43_938.jpg,0,0.9855326,0,30.18567,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_44_041.jpg,0,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_44_141.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_44_243.jpg,0.1287396,0.9855326,0,30.18299,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_44_346.jpg,-0.454539364,0.9855326,0,30.18475,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_44_449.jpg,0.1478767,0.9855326,0,30.18449,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_44_551.jpg,0.2148564,0.9855326,0,30.18102,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_44_653.jpg,0.2531306,0.9855326,0,30.18141,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_44_755.jpg,0.2531306,0.9855326,0,30.18323,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_44_857.jpg,0.3488158,0.9855326,0,30.17682,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_44_959.jpg,0.1478767,0.9855326,0,30.19062,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_45_060.jpg,0,0.9855326,0,30.18505,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_45_170.jpg,0,0.9855326,0,30.18569,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_45_272.jpg,0,0.9855326,0,30.18691,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_45_375.jpg,0,0.9855326,0,30.1866,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_45_477.jpg,0,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_45_579.jpg,-0.210443804,0.9855326,0,30.18666,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_45_682.jpg,0.825204388,0.9855326,0,30.18664,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_45_782.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_45_883.jpg,-0.757133381,0.9855326,0,30.18666,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_45_985.jpg,0.589808474,0.9855326,0,30.18665,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_46_088.jpg,0,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_46_188.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_46_290.jpg,0,0.9855326,0,30.18675,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_46_390.jpg,0,0.9855326,0,30.18666,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_46_492.jpg,0.275782345,0.9855326,0,30.18664,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_46_594.jpg,0.717058923,0.9855326,0,30.18663,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_46_697.jpg,0,0.9855326,0,30.18668,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_46_798.jpg,0,0.9855326,0,30.18669,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_46_901.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_47_004.jpg,0,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_47_104.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_47_205.jpg,-0.790383544,0.9855326,0,30.18664,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_47_308.jpg,0.737230847,0.9855326,0,30.18665,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_47_410.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_47_512.jpg,-0.309507052,0.9855326,0,30.18664,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_47_613.jpg,-0.394238552,0.9855326,0,30.18045,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_47_713.jpg,0.52855682,0.9855326,0,30.18389,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_47_815.jpg,0.1574452,0.9855326,0,30.18505,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_47_916.jpg,0.100034,0.9855326,0,30.18715,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_48_019.jpg,0.0904655,0.9855326,0,30.18701,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_48_121.jpg,0.905179532,0.9855326,0,30.18707,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_48_223.jpg,0,0.9855326,0,30.1865,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_48_325.jpg,0,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_48_428.jpg,-0.08824026,0.9855326,0,30.18472,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_48_529.jpg,0.38275227,0.9855326,0,30.18574,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_48_630.jpg,-0.08824026,0.9855326,0,30.18605,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_48_731.jpg,-0.08824026,0.9855326,0,30.18626,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_48_832.jpg,-0.08824026,0.9855326,0,30.18639,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_48_934.jpg,-0.08824026,0.9855326,0,30.18643,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_49_036.jpg,-0.107229,0.9855326,0,30.18605,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_49_138.jpg,-0.107229,0.9855326,0,30.18622,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_49_239.jpg,0.446434305,0.9855326,0,30.18665,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_49_341.jpg,-0.05975719,0.9855326,0,30.18677,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_49_442.jpg,-0.05975719,0.9855326,0,30.18671,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_49_544.jpg,-0.05975719,0.9855326,0,30.18672,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_49_644.jpg,0.618759989,0.9855326,0,30.18658,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_49_744.jpg,-0.05975719,0.9855326,0,30.18657,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_49_846.jpg,-0.05975719,0.9855326,0,30.18659,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_49_948.jpg,-0.05975719,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_50_050.jpg,-0.05975719,0.9855326,0,30.18655,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_50_150.jpg,-0.05975719,0.9855326,0,30.18671,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_50_250.jpg,-0.05975719,0.9855326,0,30.18656,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_50_351.jpg,-0.05975719,0.9855326,0,30.18652,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_50_453.jpg,-0.05975719,0.9855326,0,30.18656,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_50_555.jpg,-0.05975719,0.9855326,0,30.18684,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_50_656.jpg,0.282345142,0.9855326,0,30.18659,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_50_758.jpg,-0.05975719,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_50_860.jpg,-0.05975719,0.9855326,0,30.18655,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_50_961.jpg,-0.05975719,0.9855326,0,30.18657,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_51_062.jpg,-0.05975719,0.9855326,0,30.18656,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_51_163.jpg,-0.05975719,0.9855326,0,30.18641,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_51_265.jpg,-0.05975719,0.9855326,0,30.18656,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_51_366.jpg,-0.05975719,0.9855326,0,30.18659,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_51_468.jpg,0.488383056,0.9855326,0,30.18658,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_51_570.jpg,-0.05975719,0.9855326,0,30.18653,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_51_671.jpg,-0.05975719,0.9855326,0,30.18737,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_51_772.jpg,-0.06925154,0.9855326,0,30.18639,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_51_873.jpg,-0.06925154,0.9855326,0,30.18655,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_51_974.jpg,0.271697975,0.9855326,0,30.18363,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_52_076.jpg,-0.2211613,0.9855326,0,30.18028,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_52_176.jpg,0.571484918,0.9855326,0,30.18021,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_52_278.jpg,-0.2781274,0.9855326,0,30.18174,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_52_378.jpg,-0.2781274,0.9855326,0,30.18325,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_52_479.jpg,-0.2591387,0.9855326,0,30.18546,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_52_579.jpg,-0.2496443,0.9855326,0,30.18587,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_52_681.jpg,-0.2496443,0.9855326,0,30.18445,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_52_782.jpg,-0.135712,0.9855326,0,30.18942,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_52_882.jpg,0,0.9855326,0,30.18369,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_52_984.jpg,-0.455780739,0.9855326,0,30.18674,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_53_084.jpg,0,0.9855326,0,30.18651,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_53_186.jpg,0.407438044,0.9855326,0,30.1881,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_53_287.jpg,0,0.9855326,0,30.18705,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_53_389.jpg,0.756451923,0.9855326,0,30.1864,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_53_489.jpg,-0.0787459,0.9855326,0,30.1861,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_53_590.jpg,0.273598793,0.9855326,0,30.17707,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_53_690.jpg,-0.2781274,0.9855326,0,30.17682,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_53_791.jpg,-0.3066105,0.9855326,0,30.17908,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_53_892.jpg,-0.3540823,0.9855326,0,30.17806,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_53_992.jpg,-0.3540823,0.9855326,0,30.1809,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_54_094.jpg,-1.222149291,0.9855326,0,30.17998,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_54_196.jpg,-0.3540823,0.9855326,0,30.18234,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_54_296.jpg,-0.3445879,0.9855326,0,30.18401,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_54_397.jpg,-0.3161048,0.9855326,0,30.18609,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_54_498.jpg,-0.0787459,0.9855326,0,30.18862,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_54_599.jpg,0,0.9855326,0,30.18591,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_54_700.jpg,0,0.9855326,0,30.18661,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_54_801.jpg,0,0.9855326,0,30.18667,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_54_901.jpg,-0.75036736,0.9855326,0,30.1868,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_55_003.jpg,-0.672467125,0.9855326,0,30.1863,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_55_104.jpg,0.231130313,0.9855326,0,30.18552,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_55_207.jpg,0.100028729,0.9855326,0,30.18354,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_55_310.jpg,-0.1641951,0.9855326,0,30.18425,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_55_411.jpg,0.008131288,0.9855326,0,30.18278,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_55_512.jpg,-0.2211613,0.9855326,0,30.18381,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_55_613.jpg,-0.2211613,0.9855326,0,30.18462,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_55_715.jpg,-0.2211613,0.9855326,0,30.18523,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_55_817.jpg,-0.2211613,0.9855326,0,30.1855,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_55_918.jpg,-0.1736895,0.9855326,0,30.18751,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_56_021.jpg,0,0.9855326,0,30.18528,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_56_122.jpg,0,0.9855326,0,30.18655,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_56_225.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_56_328.jpg,-0.545310152,0.9855326,0,30.18613,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_56_430.jpg,-0.320168656,0.9855326,0,30.18665,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_56_530.jpg,0.525409952,0.9855326,0,30.18697,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_56_631.jpg,0,0.9855326,0,30.18669,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_56_732.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_56_835.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_56_936.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_57_038.jpg,0,0.9855326,0,30.1866,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_57_139.jpg,0,0.9855326,0,30.18683,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_57_241.jpg,-0.0122854,0.9855326,0,30.18659,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_57_342.jpg,-0.0787459,0.9855326,0,30.1854,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_57_444.jpg,-1.014725223,0.9855326,0,30.18305,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_57_545.jpg,0.505590492,0.9855326,0,30.18439,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_57_646.jpg,-0.2116669,0.9855326,0,30.18167,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_57_747.jpg,-0.2211613,0.9855326,0,30.18332,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_57_848.jpg,-0.2211613,0.9855326,0,30.1847,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_57_950.jpg,0,0.9855326,0,30.18506,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_58_052.jpg,0,0.9855326,0,30.18646,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_58_154.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_58_256.jpg,0,0.9855326,0,30.18643,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_58_359.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_58_460.jpg,-0.276581576,0.9855326,0,30.18662,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_58_564.jpg,0,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_58_665.jpg,0,0.9855326,0,30.18663,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_58_768.jpg,0,0.9855326,0,30.18666,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_58_870.jpg,-0.04076847,0.9855326,0,30.18626,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_58_973.jpg,-0.1262177,0.9855326,0,30.18344,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_59_076.jpg,-0.1452064,0.9855326,0,30.18403,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_59_178.jpg,-0.1452064,0.9855326,0,30.18525,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_59_280.jpg,-0.1452064,0.9855326,0,30.1857,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_59_381.jpg,-0.1452064,0.9855326,0,30.18598,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_59_483.jpg,-0.1452064,0.9855326,0,30.1861,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_59_585.jpg,-0.476434048,0.9855326,0,30.18614,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_43_59_687.jpg,-0.135712,0.9855326,0,30.18644,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_59_795.jpg,-0.135712,0.9855326,0,30.18634,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_59_896.jpg,-0.135712,0.9855326,0,30.18662,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_43_59_996.jpg,-0.05975719,0.9855326,0,30.18746,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_00_097.jpg,0.332966504,0.9855326,0,30.18682,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_00_198.jpg,-0.578176359,0.9855326,0,30.18665,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_00_300.jpg,0,0.9855326,0,30.18666,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_00_401.jpg,-0.821855999,0.9855326,0,30.18664,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_00_503.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_00_605.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_00_707.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_00_809.jpg,0,0.9855326,0,30.18667,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_00_912.jpg,-0.200230168,0.9855326,0,30.18659,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_01_013.jpg,-0.05975719,0.9855326,0,30.18581,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_01_114.jpg,-0.0787459,0.9855326,0,30.18531,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_01_216.jpg,-0.458970726,0.9855326,0,30.18635,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_01_318.jpg,-0.06925154,0.9855326,0,30.18642,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_01_419.jpg,-0.728991651,0.9855326,0,30.18638,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_01_520.jpg,0.77527229,0.9855326,0,30.18636,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_01_622.jpg,-0.06925154,0.9855326,0,30.18659,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_01_725.jpg,-0.06925154,0.9855326,0,30.18653,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_01_825.jpg,-0.06925154,0.9855326,0,30.18654,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_01_925.jpg,-0.06925154,0.9855326,0,30.18618,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_02_028.jpg,-0.399440766,0.9855326,0,30.18571,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_02_129.jpg,-0.451119247,0.9855326,0,30.1848,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_02_230.jpg,-0.135712,0.9855326,0,30.18556,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_02_331.jpg,0.490745875,0.9855326,0,30.1859,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_02_434.jpg,0.343564631,0.9855326,0,30.18698,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_02_534.jpg,0,0.9855326,0,30.18575,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_02_636.jpg,0.791587991,0.9855326,0,30.18658,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_02_739.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_02_841.jpg,0,0.9855326,0,30.18665,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_02_942.jpg,0.598549562,0.9855326,0,30.18666,,,,,,,,,,1
,,,,,IMG/center_2016_12_01_13_44_03_044.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_03_146.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_03_246.jpg,0,0.9855326,0,30.18666,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_03_348.jpg,0,0.9855326,0,30.18666,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_03_449.jpg,0,0.9855326,0,30.18664,,,,,,,,,,0
,,,,,IMG/center_2016_12_01_13_44_03_551.jpg,-0.492374061,0.9855326,0,30.18663,,,,,,,,,,1
