filename,angle,smooth_angle,smooth_convert,,filename,angle_convert,,,brake_input,gear_state,gear_cmd,throttle_input,ax,ay,az,angle,angle_smooth,angle_convert_org
center/11752.jpg,-15.73,-15.41875117,-0.26910797,,center/11752.jpg,-0.269107975,,,,,,,,,,,,
center/11753.jpg,-15.73,-15.51060596,-0.270711138,,center/11753.jpg,-0.270711143,,,,,,,,,,,,
center/11754.jpg,-16.03,-15.63983536,-0.272966617,,center/11754.jpg,-0.272966621,,,,,,,,,,,,
center/11755.jpg,0,-14.38904426,-0.251136194,,center/11755.jpg,-0.251136199,,,,,,,,,,,,
center/11756.jpg,-16.44,-14.71189431,-0.256770991,,center/11756.jpg,-0.256770995,,,,,,,,,,,,
center/11757.jpg,-16.54,-15.01091245,-0.261989841,,center/11757.jpg,-0.261989846,,,,,,,,,,,,
center/11758.jpg,-16.54,-15.27636377,-0.266622841,,center/11758.jpg,-0.266622846,,,,,,,,,,,,
center/11759.jpg,-16.34,-15.48476107,-0.27026006,,center/11759.jpg,-0.270260065,,,,,,,,,,,,
center/11760.jpg,-16.13,-15.63410137,-0.27286654,,center/11760.jpg,-0.272866545,,,,,,,,,,,,
center/11761.jpg,-16.03,-15.74193461,-0.274748585,,center/11761.jpg,-0.27474859,,,,,,,,,,,,
center/11762.jpg,-16.03,-15.8291696,-0.276271123,,center/11762.jpg,-0.276271127,,,,,,,,,,,,
center/11763.jpg,0,-14.56830414,-0.254264869,,center/11763.jpg,-0.254264874,,,,,,,,,,,,
center/11764.jpg,-16.03,-14.8258975,-0.258760722,,center/11764.jpg,-0.258760726,,,,,,,,,,,,
center/11765.jpg,-16.03,-15.0522606,-0.262711503,,center/11765.jpg,-0.262711507,,,,,,,,,,,,
center/11766.jpg,-16.03,-15.2492814,-0.266150164,,center/11766.jpg,-0.266150169,,,,,,,,,,,,
center/11767.jpg,-16.03,-15.41885556,-0.269109792,,center/11767.jpg,-0.269109796,,,,,,,,,,,,
center/11768.jpg,-15.93,-15.54671293,-0.271341324,,center/11768.jpg,-0.271341328,,,,,,,,,,,,
center/11769.jpg,-15.93,-15.65224378,-0.273183185,,center/11769.jpg,-0.273183189,,,,,,,,,,,,
center/11770.jpg,-15.93,-15.73738487,-0.274669177,,center/11770.jpg,-0.274669182,,,,,,,,,,,,
center/11771.jpg,-15.83,-15.77832519,-0.27538372,,center/11771.jpg,-0.275383725,,,,,,,,,,,,
center/11772.jpg,-15.83,-15.80607218,-0.275867997,,center/11772.jpg,-0.275868001,,,,,,,,,,,,
center/11773.jpg,-15.73,-15.77016506,-0.275241299,,center/11773.jpg,-0.275241304,,,,,,,,,,,,
center/11774.jpg,-15.63,-15.7161987,-0.274299408,,center/11774.jpg,-0.274299413,,,,,,,,,,,,
center/11775.jpg,-15.63,-15.67717182,-0.273618261,,center/11775.jpg,-0.273618266,,,,,,,,,,,,
center/11776.jpg,-15.63,-15.65106113,-0.273162543,,center/11776.jpg,-0.273162548,,,,,,,,,,,,
center/11777.jpg,-15.53,-15.60211709,-0.272308309,,center/11777.jpg,-0.272308313,,,,,,,,,,,,
center/11778.jpg,-15.53,-15.56746558,-0.271703526,,center/11778.jpg,-0.271703531,,,,,,,,,,,,
center/11779.jpg,-15.53,-15.54507227,-0.271312689,,center/11779.jpg,-0.271312694,,,,,,,,,,,,
center/11780.jpg,-15.43,-15.49775601,-0.270486864,,center/11780.jpg,-0.270486869,,,,,,,,,,,,
center/11781.jpg,-15.33,-15.43692168,-0.269425105,,center/11781.jpg,-0.26942511,,,,,,,,,,,,
center/11782.jpg,-15.23,-15.36695349,-0.26820393,,center/11782.jpg,-0.268203934,,,,,,,,,,,,
center/11783.jpg,-15.23,-15.31381465,-0.267276482,,center/11783.jpg,-0.267276487,,,,,,,,,,,,
center/11784.jpg,-15.23,-15.27551072,-0.266607952,,center/11784.jpg,-0.266607957,,,,,,,,,,,,
center/11785.jpg,-15.23,-15.25001665,-0.266162997,,center/11785.jpg,-0.266163002,,,,,,,,,,,,
center/11786.jpg,-15.33,-15.28714421,-0.266810995,,center/11786.jpg,-0.266811,,,,,,,,,,,,
center/11787.jpg,-15.23,-15.25747235,-0.266293123,,center/11787.jpg,-0.266293128,,,,,,,,,,,,
center/11788.jpg,-15.23,-15.23926302,-0.265975311,,center/11788.jpg,-0.265975315,,,,,,,,,,,,
center/11789.jpg,-15.23,-15.23044174,-0.26582135,,center/11789.jpg,-0.265821355,,,,,,,,,,,,
center/11790.jpg,-15.33,-15.27340345,-0.266571174,,center/11790.jpg,-0.266571178,,,,,,,,,,,,
center/11791.jpg,0,-14.0422263,-0.245083079,,center/11791.jpg,-0.245083083,,,,,,,,,,,,
center/11792.jpg,-15.23,-14.26653828,-0.248998062,,center/11792.jpg,-0.248998066,,,,,,,,,,,,
center/11793.jpg,-15.33,-14.47491278,-0.252634883,,center/11793.jpg,-0.252634887,,,,,,,,,,,,
center/11794.jpg,-15.33,-14.65509154,-0.255779595,,center/11794.jpg,-0.2557796,,,,,,,,,,,,
center/11795.jpg,-15.23,-14.79337253,-0.258193054,,center/11795.jpg,-0.258193058,,,,,,,,,,,,
center/11796.jpg,-15.33,-14.92544489,-0.260498151,,center/11796.jpg,-0.260498156,,,,,,,,,,,,
center/11797.jpg,-15.33,-15.03484433,-0.262407532,,center/11797.jpg,-0.262407536,,,,,,,,,,,,
center/11798.jpg,-15.23,-15.10213437,-0.263581964,,center/11798.jpg,-0.263581969,,,,,,,,,,,,
center/11799.jpg,-15.23,-15.15289565,-0.264467916,,center/11799.jpg,-0.26446792,,,,,,,,,,,,
center/11800.jpg,-15.23,-15.18912684,-0.265100269,,center/11800.jpg,-0.265100274,,,,,,,,,,,,
center/11801.jpg,-15.13,-15.15877257,-0.264570487,,center/11801.jpg,-0.264570492,,,,,,,,,,,,
center/11802.jpg,-15.13,-15.13999314,-0.264242724,,center/11802.jpg,-0.264242729,,,,,,,,,,,,
center/11803.jpg,-15.13,-15.13071421,-0.264080777,,center/11803.jpg,-0.264080781,,,,,,,,,,,,
center/11804.jpg,-15.13,-15.1291162,-0.264052886,,center/11804.jpg,-0.264052891,,,,,,,,,,,,
center/11805.jpg,-15.13,-15.1309581,-0.264085033,,center/11805.jpg,-0.264085038,,,,,,,,,,,,
center/11806.jpg,-15.13,-15.12901436,-0.264051109,,center/11806.jpg,-0.264051113,,,,,,,,,,,,
center/11807.jpg,-15.13,-15.13099517,-0.26408568,,center/11807.jpg,-0.264085685,,,,,,,,,,,,
center/11808.jpg,-15.13,-15.12900162,-0.264050886,,center/11808.jpg,-0.264050891,,,,,,,,,,,,
center/11809.jpg,-15.13,-15.13099946,-0.264085755,,center/11809.jpg,-0.26408576,,,,,,,,,,,,
center/11810.jpg,-15.13,-15.12900018,-0.264050861,,center/11810.jpg,-0.264050866,,,,,,,,,,,,
center/11811.jpg,-15.13,-15.13099994,-0.264085764,,center/11811.jpg,-0.264085768,,,,,,,,,,,,
center/11812.jpg,-15.13,-15.12900002,-0.264050858,,center/11812.jpg,-0.264050863,,,,,,,,,,,,
center/11813.jpg,-15.13,-15.13099999,-0.264085764,,center/11813.jpg,-0.264085769,,,,,,,,,,,,
center/11814.jpg,-15.13,-15.129,-0.264050858,,center/11814.jpg,-0.264050863,,,,,,,,,,,,
center/11815.jpg,-15.13,-15.131,-0.264085765,,center/11815.jpg,-0.264085769,,,,,,,,,,,,
center/11816.jpg,-15.13,-15.129,-0.264050858,,center/11816.jpg,-0.264050863,,,,,,,,,,,,
center/11817.jpg,-15.13,-15.131,-0.264085765,,center/11817.jpg,-0.264085769,,,,,,,,,,,,
center/11818.jpg,-15.13,-15.129,-0.264050858,,center/11818.jpg,-0.264050863,,,,,,,,,,,,
center/11819.jpg,-15.13,-15.131,-0.264085765,,center/11819.jpg,-0.264085769,,,,,,,,,,,,
center/11820.jpg,-15.13,-15.129,-0.264050858,,center/11820.jpg,-0.264050863,,,,,,,,,,,,
center/11821.jpg,-15.13,-15.131,-0.264085765,,center/11821.jpg,-0.264085769,,,,,,,,,,,,
center/11822.jpg,-15.13,-15.129,-0.264050858,,center/11822.jpg,-0.264050863,,,,,,,,,,,,
center/11823.jpg,-15.03,-15.08619905,-0.26330384,,center/11823.jpg,-0.263303845,,,,,,,,,,,,
center/11824.jpg,-15.03,-15.05685527,-0.262791695,,center/11824.jpg,-0.2627917,,,,,,,,,,,,
center/11825.jpg,-15.03,-15.03891965,-0.262478659,,center/11825.jpg,-0.262478664,,,,,,,,,,,,
center/11826.jpg,-15.03,-15.03031774,-0.262328528,,center/11826.jpg,-0.262328532,,,,,,,,,,,,
center/11827.jpg,-15.03,-15.02938647,-0.262312274,,center/11827.jpg,-0.262312278,,,,,,,,,,,,
center/11828.jpg,-15.03,-15.03083054,-0.262337478,,center/11828.jpg,-0.262337482,,,,,,,,,,,,
center/11829.jpg,-15.03,-15.0290634,-0.262306635,,center/11829.jpg,-0.26230664,,,,,,,,,,,,
center/11830.jpg,-15.03,-15.03097795,-0.26234005,,center/11830.jpg,-0.262340055,,,,,,,,,,,,
center/11831.jpg,-15.03,-15.02900746,-0.262305659,,center/11831.jpg,-0.262305664,,,,,,,,,,,,
center/11832.jpg,-15.03,-15.0309975,-0.262340392,,center/11832.jpg,-0.262340396,,,,,,,,,,,,
center/11833.jpg,-15.03,-15.02900083,-0.262305543,,center/11833.jpg,-0.262305548,,,,,,,,,,,,
center/11834.jpg,-15.23,-15.09762749,-0.263503304,,center/11834.jpg,-0.263503309,,,,,,,,,,,,
center/11835.jpg,-15.43,-15.19359261,-0.265178212,,center/11835.jpg,-0.265178216,,,,,,,,,,,,
center/11836.jpg,-15.83,-15.34156708,-0.267760853,,center/11836.jpg,-0.267760858,,,,,,,,,,,,
center/11837.jpg,-16.34,-15.54135808,-0.271247864,,center/11837.jpg,-0.271247869,,,,,,,,,,,,
center/11838.jpg,-16.74,-15.7670363,-0.275186692,,center/11838.jpg,-0.275186697,,,,,,,,,,,,
center/11839.jpg,-17.24,-16.02595178,-0.27970562,,center/11839.jpg,-0.279705624,,,,,,,,,,,,
center/11840.jpg,-17.45,-16.27910287,-0.284123939,,center/11840.jpg,-0.284123944,,,,,,,,,,,,
center/11841.jpg,-17.75,-16.53777612,-0.288638639,,center/11841.jpg,-0.288638644,,,,,,,,,,,,
center/11842.jpg,-18.25,-16.82402054,-0.293634547,,center/11842.jpg,-0.293634552,,,,,,,,,,,,
center/11843.jpg,-18.55,-17.11179599,-0.298657176,,center/11843.jpg,-0.298657181,,,,,,,,,,,,
center/11844.jpg,-18.66,-17.37945516,-0.30332871,,center/11844.jpg,-0.303328715,,,,,,,,,,,,
center/11845.jpg,-18.96,-17.65082893,-0.308065075,,center/11845.jpg,-0.308065081,,,,,,,,,,,,
center/11846.jpg,-18.96,-17.89017572,-0.312242465,,center/11846.jpg,-0.31224247,,,,,,,,,,,,
center/11847.jpg,-19.06,-18.11222212,-0.316117906,,center/11847.jpg,-0.316117911,,,,,,,,,,,,
center/11848.jpg,-19.16,-18.31854283,-0.319718881,,center/11848.jpg,-0.319718887,,,,,,,,,,,,
center/11849.jpg,-19.46,-18.53698496,-0.323531415,,center/11849.jpg,-0.323531421,,,,,,,,,,,,
center/11850.jpg,-19.76,-18.76571219,-0.327523459,,center/11850.jpg,-0.327523464,,,,,,,,,,,,
center/11851.jpg,-19.97,-18.99209851,-0.331474645,,center/11851.jpg,-0.331474651,,,,,,,,,,,,
center/11852.jpg,-20.17,-19.21516585,-0.335367905,,center/11852.jpg,-0.33536791,,,,,,,,,,,,
center/11853.jpg,-20.17,-19.40909747,-0.33875265,,center/11853.jpg,-0.338752656,,,,,,,,,,,,
center/11854.jpg,-20.17,-19.57578995,-0.341661982,,center/11854.jpg,-0.341661988,,,,,,,,,,,,
center/11855.jpg,-20.17,-19.7171489,-0.344129162,,center/11855.jpg,-0.344129168,,,,,,,,,,,,
center/11856.jpg,-19.97,-19.79712126,-0.345524943,,center/11856.jpg,-0.345524948,,,,,,,,,,,,
center/11857.jpg,-19.66,-19.74393903,-0.344596738,,center/11857.jpg,-0.344596743,,,,,,,,,,,,
center/11858.jpg,-19.46,-19.6575391,-0.343088774,,center/11858.jpg,-0.34308878,,,,,,,,,,,,
center/11859.jpg,-19.26,-19.54940818,-0.341201534,,center/11859.jpg,-0.34120154,,,,,,,,,,,,
center/11860.jpg,-18.96,-19.40881181,-0.338747664,,center/11860.jpg,-0.33874767,,,,,,,,,,,,
center/11861.jpg,-18.96,-19.29157261,-0.336701454,,center/11861.jpg,-0.33670146,,,,,,,,,,,,
center/11862.jpg,-18.96,-19.19576153,-0.335029235,,center/11862.jpg,-0.335029241,,,,,,,,,,,,
center/11863.jpg,-18.76,-19.08080616,-0.333022886,,center/11863.jpg,-0.333022891,,,,,,,,,,,,
center/11864.jpg,-18.35,-18.91853869,-0.330190784,,center/11864.jpg,-0.33019079,,,,,,,,,,,,
center/11865.jpg,-17.65,-18.68417024,-0.326100283,,center/11865.jpg,-0.326100289,,,,,,,,,,,,
center/11866.jpg,-17.34,-18.44057647,-0.32184877,,center/11866.jpg,-0.321848775,,,,,,,,,,,,
center/11867.jpg,-17.24,-18.2146555,-0.317905705,,center/11867.jpg,-0.317905711,,,,,,,,,,,,
center/11868.jpg,-17.14,-18.00482135,-0.314243408,,center/11868.jpg,-0.314243414,,,,,,,,,,,,
center/11869.jpg,-17.14,-17.82327775,-0.311074875,,center/11869.jpg,-0.31107488,,,,,,,,,,,,
center/11870.jpg,-17.14,-17.66812428,-0.308366936,,center/11870.jpg,-0.308366941,,,,,,,,,,,,
center/11871.jpg,-17.14,-17.53745081,-0.306086254,,center/11871.jpg,-0.306086259,,,,,,,,,,,,
center/11872.jpg,-17.14,-17.4293359,-0.304199293,,center/11872.jpg,-0.304199298,,,,,,,,,,,,
center/11873.jpg,-17.14,-17.3418446,-0.302672281,,center/11873.jpg,-0.302672287,,,,,,,,,,,,
center/11874.jpg,-17.14,-17.27302564,-0.301471164,,center/11874.jpg,-0.301471169,,,,,,,,,,,,
center/11875.jpg,-17.14,-17.22090774,-0.300561535,,center/11875.jpg,-0.30056154,,,,,,,,,,,,
center/11876.jpg,-17.04,-17.15693405,-0.299444984,,center/11876.jpg,-0.299444989,,,,,,,,,,,,
center/11877.jpg,-16.94,-17.08472663,-0.298184726,,center/11877.jpg,-0.298184732,,,,,,,,,,,,
center/11878.jpg,-16.84,-17.00647667,-0.296819007,,center/11878.jpg,-0.296819012,,,,,,,,,,,,
center/11879.jpg,-16.64,-16.90405444,-0.295031402,,center/11879.jpg,-0.295031407,,,,,,,,,,,,
center/11880.jpg,-16.64,-16.82173691,-0.29359469,,center/11880.jpg,-0.293594695,,,,,,,,,,,,
center/11881.jpg,-16.64,-16.75756789,-0.292474729,,center/11881.jpg,-0.292474734,,,,,,,,,,,,
center/11882.jpg,-16.64,-16.70956996,-0.291637007,,center/11882.jpg,-0.291637012,,,,,,,,,,,,
center/11883.jpg,-16.64,-16.67573925,-0.29104655,,center/11883.jpg,-0.291046555,,,,,,,,,,,,
center/11884.jpg,-16.64,-16.65403922,-0.290667813,,center/11884.jpg,-0.290667818,,,,,,,,,,,,
center/11885.jpg,-16.54,-16.60700657,-0.289846939,,center/11885.jpg,-0.289846944,,,,,,,,,,,,
center/11886.jpg,-16.54,-16.57401207,-0.289271076,,center/11886.jpg,-0.289271081,,,,,,,,,,,,
center/11887.jpg,-16.34,-16.49806305,-0.287945515,,center/11887.jpg,-0.28794552,,,,,,,,,,,,
center/11888.jpg,-16.34,-16.43959523,-0.28692506,,center/11888.jpg,-0.286925064,,,,,,,,,,,,
center/11889.jpg,-16.24,-16.37128851,-0.285732882,,center/11889.jpg,-0.285732887,,,,,,,,,,,,
center/11890.jpg,-16.13,-16.29377315,-0.284379984,,center/11890.jpg,-0.284379989,,,,,,,,,,,,
center/11891.jpg,-16.13,-16.23390556,-0.283335098,,center/11891.jpg,-0.283335102,,,,,,,,,,,,
center/11892.jpg,-16.03,-16.16461894,-0.282125818,,center/11892.jpg,-0.282125823,,,,,,,,,,,,
center/11893.jpg,-16.03,-16.11208571,-0.28120894,,center/11893.jpg,-0.281208945,,,,,,,,,,,,
center/11894.jpg,-16.03,-16.07431037,-0.280549636,,center/11894.jpg,-0.280549641,,,,,,,,,,,,
center/11895.jpg,-16.03,-16.04926657,-0.280112539,,center/11895.jpg,-0.280112544,,,,,,,,,,,,
center/11896.jpg,-16.03,-16.03489295,-0.279861672,,center/11896.jpg,-0.279861677,,,,,,,,,,,,
center/11897.jpg,-16.03,-16.02912869,-0.279761067,,center/11897.jpg,-0.279761072,,,,,,,,,,,,
center/11898.jpg,-16.03,-16.0309532,-0.279792911,,center/11898.jpg,-0.279792916,,,,,,,,,,,,
center/11899.jpg,-16.03,-16.0290161,-0.279759102,,center/11899.jpg,-0.279759107,,,,,,,,,,,,
center/11900.jpg,-16.03,-16.03099458,-0.279793633,,center/11900.jpg,-0.279793638,,,,,,,,,,,,
center/11901.jpg,-15.93,-15.98762065,-0.279036615,,center/11901.jpg,-0.27903662,,,,,,,,,,,,
center/11902.jpg,-15.83,-15.92926198,-0.278018064,,center/11902.jpg,-0.278018069,,,,,,,,,,,,
center/11903.jpg,-15.83,-15.88638555,-0.277269729,,center/11903.jpg,-0.277269734,,,,,,,,,,,,
center/11904.jpg,-15.83,-15.85697689,-0.276756451,,center/11904.jpg,-0.276756456,,,,,,,,,,,,
center/11905.jpg,0,-14.5946352,-0.254724433,,center/11905.jpg,-0.254724437,,,,,,,,,,,,
center/11906.jpg,-15.83,-14.82489961,-0.258743305,,center/11906.jpg,-0.25874331,,,,,,,,,,,,
center/11907.jpg,-15.83,-15.02557909,-0.262245823,,center/11907.jpg,-0.262245827,,,,,,,,,,,,
center/11908.jpg,-15.83,-15.19856825,-0.265265053,,center/11908.jpg,-0.265265058,,,,,,,,,,,,
center/11909.jpg,-15.83,-15.34577044,-0.267834216,,center/11909.jpg,-0.26783422,,,,,,,,,,,,
center/11910.jpg,-15.73,-15.45147422,-0.269679095,,center/11910.jpg,-0.269679099,,,,,,,,,,,,
center/11911.jpg,-15.73,-15.5367725,-0.271167831,,center/11911.jpg,-0.271167835,,,,,,,,,,,,
center/11912.jpg,-15.73,-15.60361858,-0.272334515,,center/11912.jpg,-0.272334519,,,,,,,,,,,,
center/11913.jpg,-15.73,-15.65398628,-0.273213597,,center/11913.jpg,-0.273213602,,,,,,,,,,,,
center/11914.jpg,-15.73,-15.689875,-0.273839973,,center/11914.jpg,-0.273839978,,,,,,,,,,,,
center/11915.jpg,-15.73,-15.71331585,-0.274249093,,center/11915.jpg,-0.274249098,,,,,,,,,,,,
center/11916.jpg,-15.73,-15.72637453,-0.27447701,,center/11916.jpg,-0.274477015,,,,,,,,,,,,
center/11917.jpg,-15.73,-15.7310945,-0.274559389,,center/11917.jpg,-0.274559394,,,,,,,,,,,,
center/11918.jpg,-15.73,-15.7289704,-0.274522317,,center/11918.jpg,-0.274522322,,,,,,,,,,,,
center/11919.jpg,-15.73,-15.73100967,-0.274557909,,center/11919.jpg,-0.274557913,,,,,,,,,,,,
center/11920.jpg,-15.73,-15.7289968,-0.274522777,,center/11920.jpg,-0.274522782,,,,,,,,,,,,
center/11921.jpg,-15.73,-15.73100107,-0.274557759,,center/11921.jpg,-0.274557763,,,,,,,,,,,,
center/11922.jpg,-15.73,-15.72899965,-0.274522827,,center/11922.jpg,-0.274522832,,,,,,,,,,,,
center/11923.jpg,-15.73,-15.73100012,-0.274557742,,center/11923.jpg,-0.274557747,,,,,,,,,,,,
center/11924.jpg,-15.73,-15.72899996,-0.274522833,,center/11924.jpg,-0.274522837,,,,,,,,,,,,
center/11925.jpg,-15.73,-15.73100001,-0.27455774,,center/11925.jpg,-0.274557745,,,,,,,,,,,,
center/11926.jpg,-15.73,-15.729,-0.274522833,,center/11926.jpg,-0.274522838,,,,,,,,,,,,
center/11927.jpg,-15.73,-15.731,-0.27455774,,center/11927.jpg,-0.274557745,,,,,,,,,,,,
center/11928.jpg,-15.73,-15.729,-0.274522833,,center/11928.jpg,-0.274522838,,,,,,,,,,,,
center/11929.jpg,-15.73,-15.731,-0.27455774,,center/11929.jpg,-0.274557745,,,,,,,,,,,,
center/11930.jpg,-15.73,-15.729,-0.274522833,,center/11930.jpg,-0.274522838,,,,,,,,,,,,
center/11931.jpg,-15.53,-15.66082915,-0.273333028,,center/11931.jpg,-0.273333032,,,,,,,,,,,,
center/11932.jpg,0,-14.40891899,-0.251483074,,center/11932.jpg,-0.251483078,,,,,,,,,,,,
center/11933.jpg,-15.43,-14.61172001,-0.255022619,,center/11933.jpg,-0.255022624,,,,,,,,,,,,
center/11934.jpg,-15.83,-14.83985649,-0.259004352,,center/11934.jpg,-0.259004356,,,,,,,,,,,,
center/11935.jpg,-16.24,-15.09016658,-0.263373087,,center/11935.jpg,-0.263373092,,,,,,,,,,,,
center/11936.jpg,-16.74,-15.36941457,-0.268246884,,center/11936.jpg,-0.268246888,,,,,,,,,,,,
center/11937.jpg,-17.14,-15.66212706,-0.27335568,,center/11937.jpg,-0.273355685,,,,,,,,,,,,
center/11938.jpg,-17.24,-15.93319492,-0.278086707,,center/11938.jpg,-0.278086712,,,,,,,,,,,,
center/11939.jpg,-17.24,-16.17225324,-0.282259062,,center/11939.jpg,-0.282259067,,,,,,,,,,,,
center/11940.jpg,-17.34,-16.39403668,-0.286129913,,center/11940.jpg,-0.286129918,,,,,,,,,,,,
center/11941.jpg,-17.45,-16.60143053,-0.289749618,,center/11941.jpg,-0.289749623,,,,,,,,,,,,
center/11942.jpg,-17.45,-16.78069254,-0.292878331,,center/11942.jpg,-0.292878336,,,,,,,,,,,,
center/11943.jpg,-17.55,-16.9486103,-0.295809048,,center/11943.jpg,-0.295809053,,,,,,,,,,,,
center/11944.jpg,-17.65,-17.10649362,-0.298564632,,center/11944.jpg,-0.298564637,,,,,,,,,,,,
center/11945.jpg,-17.85,-17.27063565,-0.301429451,,center/11945.jpg,-0.301429456,,,,,,,,,,,,
center/11946.jpg,-17.95,-17.42519614,-0.30412704,,center/11946.jpg,-0.304127046,,,,,,,,,,,,
center/11947.jpg,-18.15,-17.58657389,-0.306943613,,center/11947.jpg,-0.306943619,,,,,,,,,,,,
center/11948.jpg,-18.15,-17.72300748,-0.309324829,,center/11948.jpg,-0.309324834,,,,,,,,,,,,
center/11949.jpg,-18.15,-17.83641544,-0.311304171,,center/11949.jpg,-0.311304176,,,,,,,,,,,,
center/11950.jpg,-18.25,-17.94743671,-0.313241858,,center/11950.jpg,-0.313241863,,,,,,,,,,,,
center/11951.jpg,-18.25,-18.03757462,-0.314815061,,center/11951.jpg,-0.314815066,,,,,,,,,,,,
center/11952.jpg,-18.25,-18.10877805,-0.316057795,,center/11952.jpg,-0.316057801,,,,,,,,,,,,
center/11953.jpg,-18.25,-18.16301536,-0.317004415,,center/11953.jpg,-0.31700442,,,,,,,,,,,,
center/11954.jpg,-18.25,-18.2022791,-0.317689696,,center/11954.jpg,-0.317689702,,,,,,,,,,,,
center/11955.jpg,-18.25,-18.22859203,-0.318148943,,center/11955.jpg,-0.318148949,,,,,,,,,,,,
center/11956.jpg,-18.25,-18.24401188,-0.318418071,,center/11956.jpg,-0.318418076,,,,,,,,,,,,
center/11957.jpg,-18.25,-18.25060702,-0.318533177,,center/11957.jpg,-0.318533183,,,,,,,,,,,,
center/11958.jpg,-18.25,-18.24917319,-0.318508152,,center/11958.jpg,-0.318508158,,,,,,,,,,,,
center/11959.jpg,-18.25,-18.25093503,-0.318538902,,center/11959.jpg,-0.318538908,,,,,,,,,,,,
center/11960.jpg,-18.05,-18.18232298,-0.317341396,,center/11960.jpg,-0.317341402,,,,,,,,,,,,
center/11961.jpg,-17.75,-18.06797314,-0.315345615,,center/11961.jpg,-0.315345621,,,,,,,,,,,,
center/11962.jpg,-17.65,-17.95616788,-0.313394245,,center/11962.jpg,-0.313394251,,,,,,,,,,,,
center/11963.jpg,-17.55,-17.84647788,-0.311479794,,center/11963.jpg,-0.311479799,,,,,,,,,,,,
center/11964.jpg,-17.45,-17.73853948,-0.309595913,,center/11964.jpg,-0.309595918,,,,,,,,,,,,
center/11965.jpg,-17.24,-17.61279285,-0.30740122,,center/11965.jpg,-0.307401226,,,,,,,,,,,,
center/11966.jpg,-16.94,-17.45923068,-0.304721055,,center/11966.jpg,-0.30472106,,,,,,,,,,,,
center/11967.jpg,-16.34,-17.2436335,-0.300958174,,center/11967.jpg,-0.30095818,,,,,,,,,,,,
center/11968.jpg,-15.53,-16.957232,-0.295959525,,center/11968.jpg,-0.29595953,,,,,,,,,,,,
center/11969.jpg,-14.62,-16.60499805,-0.289811883,,center/11969.jpg,-0.289811888,,,,,,,,,,,,
center/11970.jpg,-13.51,-16.1802446,-0.282398537,,center/11970.jpg,-0.282398542,,,,,,,,,,,,
center/11971.jpg,-12.81,-15.7306674,-0.274551935,,center/11971.jpg,-0.27455194,,,,,,,,,,,,
center/11972.jpg,-11.9,-15.24102432,-0.266006051,,center/11972.jpg,-0.266006056,,,,,,,,,,,,
center/11973.jpg,-10.79,-14.69985067,-0.256560789,,center/11973.jpg,-0.256560794,,,,,,,,,,,,
center/11974.jpg,-9.88,-14.12917978,-0.246600704,,center/11974.jpg,-0.246600708,,,,,,,,,,,,
center/11975.jpg,-9.08,-13.54054776,-0.236327137,,center/11975.jpg,-0.236327141,,,,,,,,,,,,
center/11976.jpg,-8.07,-12.91960647,-0.225489667,,center/11976.jpg,-0.225489671,,,,,,,,,,,,
center/11977.jpg,-7.06,-12.26956316,-0.214144271,,center/11977.jpg,-0.214144275,,,,,,,,,,,,
center/11978.jpg,-6.55,-11.6299188,-0.202980371,,center/11978.jpg,-0.202980375,,,,,,,,,,,,
center/11979.jpg,-5.55,-10.96368216,-0.191352349,,center/11979.jpg,-0.191352352,,,,,,,,,,,,
center/11980.jpg,-4.84,-10.29425229,-0.179668593,,center/11980.jpg,-0.179668596,,,,,,,,,,,,
center/11981.jpg,-4.24,-9.629891988,-0.168073319,,center/11981.jpg,-0.168073322,,,,,,,,,,,,
center/11982.jpg,-4.24,-9.015069085,-0.157342635,,center/11982.jpg,-0.157342638,,,,,,,,,,,,
center/11983.jpg,-4.03,-8.431430338,-0.147156218,,center/11983.jpg,-0.14715622,,,,,,,,,,,,
center/11984.jpg,-3.73,-7.870145471,-0.137359949,,center/11984.jpg,-0.137359951,,,,,,,,,,,,
center/11985.jpg,-2.72,-7.273692335,-0.126949878,,center/11985.jpg,-0.12694988,,,,,,,,,,,,
center/11986.jpg,-1.82,-6.654027167,-0.116134681,,center/11986.jpg,-0.116134683,,,,,,,,,,,,
center/11987.jpg,-1.01,-6.02002697,-0.10506929,,center/11987.jpg,-0.105069292,,,,,,,,,,,,
center/11988.jpg,0,-5.358172834,-0.093517756,,center/11988.jpg,-0.093517758,,,,,,,,,,,,
center/11989.jpg,1.11,-4.663866587,-0.081399826,,center/11989.jpg,-0.081399828,,,,,,,,,,,,
center/11990.jpg,1.51,-3.990784309,-0.069652325,,center/11990.jpg,-0.069652326,,,,,,,,,,,,
center/11991.jpg,1.82,-3.344356796,-0.058370036,,center/11991.jpg,-0.058370037,,,,,,,,,,,,
center/11992.jpg,1.82,-2.746806927,-0.047940824,,center/11992.jpg,-0.047940825,,,,,,,,,,,,
center/11993.jpg,1.82,-2.196288624,-0.038332467,,center/11993.jpg,-0.038332468,,,,,,,,,,,,
center/11994.jpg,1.82,-1.690952972,-0.029512696,,center/11994.jpg,-0.029512697,,,,,,,,,,,,
center/11995.jpg,1.82,-1.228947977,-0.021449188,,center/11995.jpg,-0.021449189,,,,,,,,,,,,
center/11996.jpg,1.82,-0.808418279,-0.01410956,,center/11996.jpg,-0.014109561,,,,,,,,,,,,
